model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,cost_usd,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,2,3927,3928,8192,0.7,0.875,9519,1024,0.011711200000000001,10895.536499999935,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,4,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,10249.388624999938,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,3,7069,786,8192,0.9,1.0,9325,1024,0.011556,10297.814292000112,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,2,5891,1964,8192,0.6,0.625,9398,1024,0.011614400000000002,9459.235291999903,0,1,1,1,0,0,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,3,7069,786,8192,1.0,1.0,9325,1024,0.011556,11660.013166999988,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,4,1963,5892,8192,0.6,0.75,9637,1024,0.011805600000000001,10989.223625000022,0,0,1,1,0,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,2,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,8946.713790999866,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,5,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,12368.879583999842,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,1,0,7855,8192,0.9,1.0,9759,1024,0.011903200000000001,8915.10729200013,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,1,5891,1964,8192,0.8,0.875,9398,1024,0.011614400000000002,12849.669375000076,0,1,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,3,5891,1964,8192,1.0,1.0,9398,1024,0.011614400000000002,11039.57879099994,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,3,3927,3928,8192,0.8,1.0,9519,1024,0.011711200000000001,9024.384000000055,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,4,3927,3928,8192,0.8,1.0,9519,1024,0.011711200000000001,10442.748041999948,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,3,0,7855,8192,0.7,0.875,9759,1024,0.011903200000000001,9089.659666999978,0,0,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,5,3927,3928,8192,0.8,0.875,9519,1024,0.011711200000000001,10009.289166999906,0,1,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,6,3927,3928,8192,0.8,1.0,9519,1024,0.011711200000000001,10767.49037500008,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,1,3927,3928,8192,0.7,0.875,9518,1024,0.011710400000000001,13708.263374999888,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,2,0,7855,8192,1.0,1.0,9759,1024,0.011903200000000001,8332.406959000082,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,6,1963,5892,8192,0.6,0.75,9637,1024,0.011805600000000001,14070.479332999867,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,7,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,10517.044375000069,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,5,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,8385.481457999958,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,4,0,7855,8192,0.7,0.875,9759,1024,0.011903200000000001,8678.644500000019,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,2,5891,1964,8192,0.6,0.625,9398,1024,0.011614400000000002,10635.418458000004,0,1,1,1,0,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,4,5891,1964,8192,0.5,0.625,9398,1024,0.011614400000000002,10477.103458000101,0,0,1,1,0,0,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,5,0,7855,8192,0.7,0.875,9759,1024,0.011903200000000001,10475.057708999884,0,0,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,5,5891,1964,8192,0.7,0.875,9398,1024,0.011614400000000002,9033.201208000037,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,4,7069,786,8192,0.7,0.875,9325,1024,0.011556,9688.876790999984,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,5,7069,786,8192,0.7,0.75,9325,1024,0.011556,10096.287207999922,1,0,1,1,1,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,3,0,7855,8192,0.7,0.875,9759,1024,0.011903200000000001,9153.68429099999,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,6,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,10508.857083000066,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,6,7069,786,8192,0.7,0.875,9325,1024,0.011556,10513.647582999965,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,2,3927,3928,8192,0.8,1.0,9518,1024,0.011710400000000001,10915.195625000024,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,4,0,7855,8192,0.7,0.875,9759,1024,0.011903200000000001,8620.401166999955,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,7,3927,3928,8192,0.8,0.875,9519,1024,0.011711200000000001,10211.120499999879,0,1,1,1,1,0,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,3,3927,3928,8192,1.0,1.0,9518,1024,0.011710400000000001,11308.147333999841,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,4,3927,3928,8192,0.6,0.75,9518,1024,0.011710400000000001,11568.20379099986,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,7,1963,5892,8192,0.8,1.0,9637,1024,0.011805600000000001,9607.683457999883,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,8,3927,3928,8192,0.8,1.0,9519,1024,0.011711200000000001,9739.405000000033,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,3,5891,1964,8192,0.7,0.875,9398,1024,0.011614400000000002,11485.7914170002,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,5,0,7855,8192,0.6,0.75,9759,1024,0.011903200000000001,8805.31000000019,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,6,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,8576.903999999786,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,6,0,7855,8192,0.7,0.875,9759,1024,0.011903200000000001,8289.512167000112,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,8,1963,5892,8192,0.8,0.875,9637,1024,0.011805600000000001,10657.165582999824,0,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,4,5891,1964,8192,0.7,0.875,9398,1024,0.011614400000000002,12643.653374999985,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,4,7069,786,8192,0.7,0.875,9325,1024,0.011556,11342.52004200016,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,8,1963,5892,8192,0.8,1.0,9637,1024,0.011805600000000001,8991.916375000073,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,6,5891,1964,8192,0.7,0.875,9398,1024,0.011614400000000002,9412.88229199995,0,0,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,5,7069,786,8192,0.8,0.875,9325,1024,0.011556,13612.931124999932,1,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,5,5891,1964,8192,1.0,1.0,9398,1024,0.011614400000000002,11808.420500000011,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,9,1963,5892,8192,0.9,1.0,9637,1024,0.011805600000000001,8640.363582999953,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,6,7069,786,8192,0.8,0.875,9325,1024,0.011556,12211.561374999746,0,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,9,1963,5892,8192,0.8,0.875,9637,1024,0.011805600000000001,10699.291124999945,0,1,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,9,3927,3928,8192,0.8,1.0,9519,1024,0.011711200000000001,10472.849166999822,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,7,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,8312.621374999708,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,10,1963,5892,8192,0.9,1.0,9637,1024,0.011805600000000001,12088.408792000337,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,10,1963,5892,8192,0.8,1.0,9637,1024,0.011805600000000001,9074.73066700004,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,7,7069,786,8192,0.8,0.875,9325,1024,0.011556,11207.823374999862,0,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,7,5891,1964,8192,1.0,1.0,9398,1024,0.011614400000000002,9515.785333000167,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,5,3927,3928,8192,0.9,0.875,9518,1024,0.011710400000000001,11152.070208000168,1,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,11,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,11094.762083000205,0,0,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,8,5891,1964,8192,0.8,1.0,9398,1024,0.011614400000000002,9289.75229100024,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,6,3927,3928,8192,0.7,0.875,9518,1024,0.011710400000000001,10861.531417000151,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,7,7069,786,8192,0.8,0.875,9325,1024,0.011556,10387.05145799986,0,1,1,1,1,1,1,1,0,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,7,3927,3928,8192,0.8,1.0,9518,1024,0.011710400000000001,11552.9590000001,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,7,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,8550.235083999723,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,9,5891,1964,8192,0.6,0.75,9398,1024,0.011614400000000002,9432.956000000104,0,0,1,1,0,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,10,3927,3928,8192,0.8,1.0,9519,1024,0.011711200000000001,10066.692583000076,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,8,7069,786,8192,0.8,0.875,9325,1024,0.011556,11624.575708000066,1,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,8,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,9876.833917000113,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,9,7069,786,8192,0.6,0.75,9325,1024,0.011556,11592.19558299992,0,0,1,1,0,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,6,5891,1964,8192,0.8,1.0,9398,1024,0.011614400000000002,11393.071916999816,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,10,7069,786,8192,0.6,0.75,9325,1024,0.011556,11510.944167000162,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,7,5891,1964,8192,0.8,1.0,9398,1024,0.011614400000000002,11532.174082999973,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,8,0,7855,8192,0.9,1.0,9759,1024,0.011903200000000001,8471.151374999863,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,11,7069,786,8192,0.8,0.875,9325,1024,0.011556,11890.948208000282,1,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,9,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,8740.952541000297,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,8,7069,786,8192,0.8,0.75,9325,1024,0.011556,10266.415500000221,1,1,1,1,1,0,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,8,5891,1964,8192,0.7,0.875,9398,1024,0.011614400000000002,11477.897416999895,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,9,5891,1964,8192,1.0,1.0,9398,1024,0.011614400000000002,11670.405542000026,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,11,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,9309.188624999933,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,10,5891,1964,8192,0.7,0.875,9398,1024,0.011614400000000002,10489.360374999706,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,9,7069,786,8192,0.7,0.875,9325,1024,0.011556,9570.10470799969,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,11,5891,1964,8192,0.7,0.875,9398,1024,0.011614400000000002,11608.372209000208,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,10,7069,786,8192,1.0,1.0,9325,1024,0.011556,10059.17162500009,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,9,0,7855,8192,0.8,0.875,9759,1024,0.011903200000000001,8839.053457999853,0,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,12,5891,1964,8192,0.7,0.875,9398,1024,0.011614400000000002,11942.493125000055,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,12,1963,5892,8192,0.6,0.75,9637,1024,0.011805600000000001,10860.07841699984,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,11,7069,786,8192,1.0,1.0,9325,1024,0.011556,11964.45837500005,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,13,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,11538.804416999938,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,10,5891,1964,8192,0.8,0.875,9398,1024,0.011614400000000002,10731.350083000052,0,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,12,1963,5892,8192,0.6,0.75,9637,1024,0.011805600000000001,9855.31412499995,0,0,1,1,1,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,11,3927,3928,8192,0.9,0.875,9519,1024,0.011711200000000001,10852.036624999982,1,1,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,10,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,8551.442917000259,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,10,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,8844.059541000206,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,11,0,7855,8192,0.7,0.875,9759,1024,0.011903200000000001,9574.8874169999,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,12,3927,3928,8192,0.9,1.0,9519,1024,0.011711200000000001,9450.129041999844,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,13,3927,3928,8192,0.7,0.875,9519,1024,0.011711200000000001,9690.664124999785,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,12,7069,786,8192,0.6,0.75,9325,1024,0.011556,11382.762916000047,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,8,3927,3928,8192,0.7,0.875,9518,1024,0.011710400000000001,11523.501749999923,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,13,7069,786,8192,0.7,0.875,9325,1024,0.011556,11712.330708000081,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,14,3927,3928,8192,0.9,1.0,9519,1024,0.011711200000000001,12534.624249999979,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,9,3927,3928,8192,0.6,0.75,9518,1024,0.011710400000000001,10985.574875000111,0,0,1,1,1,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,14,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,11349.193958999876,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,11,5891,1964,8192,0.9,1.0,9398,1024,0.011614400000000002,9528.414542000064,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,reason_first,11,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,9150.769500000024,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,12,0,7855,8192,0.9,0.875,9759,1024,0.011903200000000001,8651.996625000265,1,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,13,1963,5892,8192,0.8,1.0,9637,1024,0.011805600000000001,10851.283458000125,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,15,3927,3928,8192,0.8,1.0,9519,1024,0.011711200000000001,10145.817957999952,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,13,0,7855,8192,0.7,0.875,9759,1024,0.011903200000000001,9090.564915999948,0,0,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,14,1963,5892,8192,0.7,0.875,9637,1024,0.011805600000000001,9797.962540999833,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,15,1963,5892,8192,0.6,0.625,9637,1024,0.011805600000000001,9958.426416000293,0,1,1,1,0,0,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,12,5891,1964,8192,1.0,1.0,9398,1024,0.011614400000000002,9744.917250000071,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,13,5891,1964,8192,0.8,1.0,9398,1024,0.011614400000000002,11538.724167000055,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,16,1963,5892,8192,0.9,1.0,9637,1024,0.011805600000000001,8486.577333000241,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,15,1963,5892,8192,0.9,1.0,9637,1024,0.011805600000000001,14643.204292000064,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,17,1963,5892,8192,1.0,1.0,9637,1024,0.011805600000000001,9245.864249999613,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,16,3927,3928,8192,0.7,0.875,9519,1024,0.011711200000000001,9934.662624999874,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,17,3927,3928,8192,0.8,1.0,9519,1024,0.011711200000000001,9434.327792000204,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,14,0,7855,8192,0.9,1.0,9759,1024,0.011903200000000001,8478.41712499985,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,10,3927,3928,8192,0.7,0.875,9518,1024,0.011710400000000001,11168.57595800002,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.0,coord_first,15,0,7855,8192,0.8,1.0,9759,1024,0.011903200000000001,8505.82812499988,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,14,7069,786,8192,0.8,0.875,9325,1024,0.011556,14294.526499999847,1,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,16,1963,5892,8192,0.9,1.0,9637,1024,0.011805600000000001,11009.638707999784,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,17,1963,5892,8192,0.6,0.75,9637,1024,0.011805600000000001,11952.675707999788,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,13,5891,1964,8192,0.8,1.0,9398,1024,0.011614400000000002,10643.290916000296,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,15,7069,786,8192,0.7,0.875,9325,1024,0.011556,11472.206166999968,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.25,coord_first,18,1963,5892,8192,0.8,1.0,9637,1024,0.011805600000000001,9031.564500000059,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,14,5891,1964,8192,0.6,0.75,9398,1024,0.011614400000000002,11306.900208000116,0,0,1,1,1,1,1,0,1,0
