model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,cost_usd,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,3,8107,24324,32768,0.8,1.0,38595,1024,0.034972,11010.054832999913,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,4,8107,24324,32768,0.9,1.0,38595,1024,0.034972,11679.714834000151,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,5,8107,24324,32768,0.7,0.875,38595,1024,0.034972,11479.69579200003,0,0,1,1,1,0,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,6,8107,24324,32768,0.6,0.75,38595,1024,0.034972,11480.428791000122,0,0,1,1,1,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,7,8107,24324,32768,1.0,1.0,38595,1024,0.034972,11197.274458000265,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,8,8107,24324,32768,0.9,1.0,38595,1024,0.034972,10859.347666000303,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.25,reason_first,9,8107,24324,32768,0.9,1.0,38595,1024,0.034972,11116.308666000123,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,0,16215,16216,32768,0.8,1.0,38104,1024,0.0345792,8851.226917000076,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,1,16215,16216,32768,0.8,0.875,38104,1024,0.0345792,9937.172292000014,0,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,2,16215,16216,32768,0.7,0.875,38104,1024,0.0345792,9534.189416000117,0,0,1,1,1,1,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,3,16215,16216,32768,0.9,1.0,38104,1024,0.0345792,9504.351292000138,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,4,16215,16216,32768,1.0,1.0,38104,1024,0.0345792,9572.933582999894,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,5,16215,16216,32768,0.5,0.625,38104,1023,0.0345752,9790.594457999987,0,0,1,1,0,0,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,6,16215,16216,32768,0.7,0.875,38104,1024,0.0345792,10086.351083000181,0,0,1,1,1,1,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,7,16215,16216,32768,0.9,1.0,38104,1024,0.0345792,9262.937875000034,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,8,16215,16216,32768,0.8,1.0,38104,1023,0.0345752,8928.264708000142,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,coord_first,9,16215,16216,32768,0.6,0.625,38104,1024,0.0345792,9211.912582999958,1,0,1,1,0,0,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,0,16215,16216,32768,0.9,1.0,38104,1024,0.0345792,11498.329167000065,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,1,16215,16216,32768,0.9,0.875,38104,1024,0.0345792,11571.45495900022,1,1,1,1,1,1,1,1,0,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,2,16215,16216,32768,0.8,0.875,38104,1024,0.0345792,13759.496291999994,0,1,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,3,16215,16216,32768,0.6,0.75,38104,1024,0.0345792,12125.414332999753,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,4,16215,16216,32768,0.8,0.875,38104,1024,0.0345792,12000.676375000012,1,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,5,16215,16216,32768,0.8,1.0,38104,1024,0.0345792,12384.171416999834,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,6,16215,16216,32768,0.7,0.875,38104,1024,0.0345792,11618.994582999676,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,7,16215,16216,32768,0.7,0.875,38104,1024,0.0345792,17654.52204200028,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,8,16215,16216,32768,0.6,0.625,38104,1024,0.0345792,9889.042208000092,0,1,1,1,0,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.5,reason_first,9,16215,16216,32768,0.9,0.875,38104,1024,0.0345792,12798.33220799992,1,1,1,1,1,1,1,1,0,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,0,24323,8108,32768,0.8,1.0,37604,1024,0.0341792,11401.112083000044,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,1,24323,8108,32768,0.6,0.75,37604,1024,0.0341792,10003.300999999965,0,0,1,1,0,1,1,1,0,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,2,24323,8108,32768,0.9,1.0,37604,1024,0.0341792,10202.867707999985,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,3,24323,8108,32768,0.5,0.625,37604,1024,0.0341792,10842.315833999919,0,0,1,1,0,0,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,4,24323,8108,32768,0.7,0.875,37604,1024,0.0341792,10126.876625000023,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,5,24323,8108,32768,0.8,1.0,37604,1024,0.0341792,10181.903790999968,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,6,24323,8108,32768,0.9,1.0,37604,1023,0.034175199999999996,10290.859083999976,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,7,24323,8108,32768,0.9,1.0,37604,1024,0.0341792,10786.363333000054,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,8,24323,8108,32768,0.8,0.875,37604,1024,0.0341792,10187.609125000108,0,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.75,coord_first,9,24323,8108,32768,0.8,1.0,37604,1024,0.0341792,10637.593958000025,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,0,24323,8108,32768,0.9,1.0,37604,1024,0.0341792,12961.64633400008,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,1,24323,8108,32768,0.7,0.875,37604,1024,0.0341792,11836.167707999948,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,2,24323,8108,32768,0.7,0.875,37604,1024,0.0341792,11542.908790999945,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,3,24323,8108,32768,0.8,0.75,37604,1024,0.0341792,12033.193208000057,1,1,0,0,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,4,24323,8108,32768,0.6,0.75,37604,1024,0.0341792,14074.745207999968,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,5,24323,8108,32768,0.7,0.875,37604,1024,0.0341792,11961.12641600007,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,6,24323,8108,32768,0.7,0.875,37604,1024,0.0341792,18954.54308399985,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,7,24323,8108,32768,0.9,1.0,37604,1024,0.0341792,12160.39150000006,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,8,24323,8108,32768,0.7,0.875,37604,1024,0.0341792,11903.550125000038,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.75,reason_first,9,24323,8108,32768,0.7,0.875,37604,1024,0.0341792,12133.228665999923,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,0,29187,3244,32768,0.8,0.875,37311,1024,0.033944800000000004,10965.231666999898,1,0,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,1,29187,3244,32768,0.7,0.875,37311,1024,0.033944800000000004,9874.185915999988,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,2,29187,3244,32768,0.5,0.625,37311,1023,0.0339408,12035.057165999888,0,0,1,1,0,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,3,29187,3244,32768,0.9,1.0,37311,1024,0.033944800000000004,10632.126250000056,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,4,29187,3244,32768,0.7,0.875,37311,1023,0.0339408,10312.687083000128,0,0,1,1,1,1,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,5,29187,3244,32768,0.8,0.875,37311,1024,0.033944800000000004,11031.460708000168,0,1,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,6,29187,3244,32768,0.8,0.875,37311,1024,0.033944800000000004,10130.633917000068,1,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,7,29187,3244,32768,0.8,0.875,37311,1024,0.033944800000000004,11536.723458000097,0,1,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,8,29187,3244,32768,1.0,1.0,37311,1024,0.033944800000000004,9877.011917000118,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,coord_first,9,29187,3244,32768,0.9,1.0,37311,1024,0.033944800000000004,11369.165832999897,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,0,29187,3244,32768,0.9,0.875,37311,1024,0.033944800000000004,12394.112791999987,1,1,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,1,29187,3244,32768,0.6,0.75,37311,1024,0.033944800000000004,11365.24374999999,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,2,29187,3244,32768,0.8,0.875,37311,1024,0.033944800000000004,12273.826291999967,1,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,3,29187,3244,32768,0.6,0.75,37311,1024,0.033944800000000004,17643.683791000058,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,4,29187,3244,32768,1.0,1.0,37311,1024,0.033944800000000004,12859.332415999916,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,5,29187,3244,32768,0.6,0.75,37311,1024,0.033944800000000004,12013.730749999922,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,6,29187,3244,32768,0.0,0.0,37311,1024,0.033944800000000004,12326.559667000083,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,7,29187,3244,32768,0.7,0.75,37311,1024,0.033944800000000004,11656.831249999868,0,1,1,1,0,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,8,29187,3244,32768,0.8,0.875,37311,1024,0.033944800000000004,13618.192458000067,0,1,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.9,reason_first,9,29187,3244,32768,0.7,0.875,37311,1024,0.033944800000000004,11601.510791000237,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,0,30809,1622,32768,0.8,1.0,37206,1024,0.0338608,9883.08620800035,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,1,30809,1622,32768,0.9,1.0,37206,1024,0.0338608,9180.157000000236,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,2,30809,1622,32768,0.9,1.0,37206,1024,0.0338608,9932.137166999837,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,3,30809,1622,32768,0.9,1.0,37206,1024,0.0338608,16140.235458000006,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,4,30809,1622,32768,0.6,0.75,37206,1024,0.0338608,10411.761333999948,0,0,1,1,0,1,1,1,0,1
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,5,30809,1622,32768,0.8,0.875,37206,1024,0.0338608,9123.381792000146,0,1,1,1,1,1,1,1,0,1
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,6,30809,1622,32768,0.7,0.875,37206,1024,0.0338608,9088.232500000004,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,7,30809,1622,32768,0.8,0.875,37206,1024,0.0338608,11008.948207999993,0,1,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,8,30809,1622,32768,0.9,1.0,37206,1024,0.0338608,8728.624207999928,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,coord_first,9,30809,1622,32768,0.9,1.0,37206,1023,0.033856800000000006,9667.693500000041,0,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,0,30809,1622,32768,0.8,0.875,37206,1024,0.0338608,11664.82662500016,0,1,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,1,30809,1622,32768,0.5,0.625,37206,1024,0.0338608,12080.577416999859,0,0,1,1,0,0,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,2,30809,1622,32768,0.7,0.875,37206,1024,0.0338608,12078.855790999796,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,3,30809,1622,32768,0.7,0.875,37206,1024,0.0338608,11862.558875000104,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,4,30809,1622,32768,0.7,0.875,37206,1024,0.0338608,11718.707582999741,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,5,30809,1622,32768,0.7,0.875,37206,1024,0.0338608,13029.078875000096,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,6,30809,1622,32768,0.7,0.875,37206,1024,0.0338608,11994.062750000012,0,0,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,7,30809,1622,32768,0.8,1.0,37206,1024,0.0338608,12198.784917000012,0,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,8,30809,1622,32768,1.0,1.0,37206,1024,0.0338608,13383.439583999916,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.95,reason_first,9,30809,1622,32768,0.6,0.75,37206,1024,0.0338608,11848.834458000056,0,0,1,1,1,1,1,0,1,0
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,0,31620,811,32768,0.6,0.75,37162,1023,0.03382160000000001,10325.290500000165,0,0,1,1,1,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,1,31620,811,32768,1.0,1.0,37162,1024,0.033825600000000004,10151.18237500019,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,2,31620,811,32768,0.6,0.75,37162,1024,0.033825600000000004,10732.83883299996,0,0,1,1,1,0,0,1,1,1
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,3,31620,811,32768,0.6,0.75,37162,1024,0.033825600000000004,11100.313957999788,0,0,1,1,1,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,4,31620,811,32768,1.0,1.0,37162,1024,0.033825600000000004,9642.125624999835,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,5,31620,811,32768,0.7,0.875,37162,1024,0.033825600000000004,9772.153166999942,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,6,31620,811,32768,0.8,0.875,37162,1024,0.033825600000000004,10876.45645800012,0,1,1,1,1,1,1,1,0,1
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,7,31620,811,32768,0.5,0.625,37162,1024,0.033825600000000004,11310.453374999952,0,0,1,1,0,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,8,31620,811,32768,0.9,1.0,37162,1024,0.033825600000000004,16781.768708000072,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.975,coord_first,9,31620,811,32768,1.0,1.0,37162,1024,0.033825600000000004,13632.131458000003,1,1,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,0,31620,811,32768,0.5,0.625,37162,1024,0.033825600000000004,11590.185708000035,0,0,0,0,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,1,31620,811,32768,0.9,1.0,37162,1024,0.033825600000000004,10786.426583000093,1,0,1,1,1,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,2,31620,811,32768,0.9,0.875,37162,1024,0.033825600000000004,12537.275416999819,1,1,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,3,31620,811,32768,0.7,0.875,37162,1024,0.033825600000000004,11636.97766700011,0,0,1,1,1,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,4,31620,811,32768,0.7,0.875,37162,1024,0.033825600000000004,12526.463041999932,0,0,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,5,31620,811,32768,0.6,0.75,37162,1024,0.033825600000000004,12019.439707999936,0,0,1,1,0,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,6,31620,811,32768,0.8,0.875,37162,1024,0.033825600000000004,12275.62320900006,0,1,1,1,1,1,1,1,1,0
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,7,31620,811,32768,0.6,0.75,37162,1024,0.033825600000000004,11719.017249999979,0,0,1,1,0,1,1,0,1,1
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,8,31620,811,32768,0.6,0.75,37162,1024,0.033825600000000004,11905.349791999924,0,0,1,1,1,1,1,0,0,1
claude-haiku-4-5-20251001,anthropic,0.975,reason_first,9,31620,811,32768,0.7,0.875,37162,1024,0.033825600000000004,11740.738208000039,0,0,1,1,0,1,1,1,1,1
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,0,32106,325,32768,0.6,0.625,37123,1024,0.0337944,12058.625958999983,1,0,1,1,1,1,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,1,32106,325,32768,0.0,0.0,37123,1024,0.0337944,12052.99137499992,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,2,32106,325,32768,0.6,0.625,37123,1024,0.0337944,11838.255790999938,1,0,1,1,1,1,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,3,32106,325,32768,0.4,0.25,37123,1024,0.0337944,11620.485959000007,1,1,0,0,1,1,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,4,32106,325,32768,0.6,0.5,37123,1024,0.0337944,11290.325957999812,1,1,0,1,1,1,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,5,32106,325,32768,0.5,0.5,37123,1024,0.0337944,12827.98379199994,1,0,1,1,1,1,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,6,32106,325,32768,0.5,0.375,37123,1024,0.0337944,15775.555916000258,1,1,1,1,1,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,7,32106,325,32768,0.7,0.625,37123,1024,0.0337944,11201.659999999947,1,1,1,1,1,1,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,8,32106,325,32768,0.0,0.0,37123,1024,0.0337944,11314.23329099971,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.99,coord_first,9,32106,325,32768,0.6,0.5,37123,1024,0.0337944,10230.407250000098,1,1,1,1,1,1,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.99,reason_first,0,32106,325,32768,0.7,0.625,37123,1024,0.0337944,11413.900999999896,1,1,1,1,1,1,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.99,reason_first,1,32106,325,32768,0.6,0.625,37123,1024,0.0337944,12159.297375000051,1,0,1,1,1,1,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.99,reason_first,2,32106,325,32768,0.0,0.0,37123,1023,0.0337904,11662.858291999783,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.99,reason_first,3,32106,325,32768,0.7,0.625,37123,1024,0.0337944,11249.622290999923,1,1,1,1,1,1,0,0,0,1
