model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,cost_usd,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gemini-2.0-flash,google,0.97,reason_first,0,15565,482,16384,0.7,0.875,17466,989,0.0021422000000000004,8357.417291001184,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.98,reason_first,0,15726,321,16384,0.4,0.5,17458,826,0.0020762000000000003,6379.905459001748,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.5,coord_first,2,8023,8024,16384,0.7,0.875,17690,782,0.0020818,6345.544583000446,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.97,reason_first,1,15565,482,16384,0.7,0.75,17466,865,0.0020926000000000004,6458.097333001206,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.97,coord_first,1,15565,482,16384,0.8,0.875,17466,731,0.002039,6686.457916999643,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.98,coord_first,0,15726,321,16384,0.4,0.5,17458,519,0.0019534,4136.258959002589,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.99,reason_first,2,15886,161,16384,0.0,0.0,17458,85,0.0017798000000000002,1556.7801659999532,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.9,reason_first,2,14442,1605,16384,0.7,0.875,17505,1024,0.0021601,6960.766000000149,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,coord_first,1,0,16047,16384,0.8,1.0,17959,920,0.0021639000000000003,7070.501375001186,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.98,reason_first,1,15726,321,16384,0.5,0.5,17458,622,0.0019946,5635.273791001964,0,1,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.99,coord_first,0,15886,161,16384,0.0,0.0,17458,169,0.0018134000000000002,2387.9467910010135,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.99,coord_first,1,15886,161,16384,0.0,0.0,17458,213,0.0018310000000000002,2452.463416997489,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.985,reason_first,1,15806,241,16384,0.0,0.0,17459,23,0.0017551,1381.081916999392,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.0,reason_first,0,0,16047,16384,0.9,1.0,17959,972,0.0021847000000000004,8127.2270000008575,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.985,coord_first,0,15806,241,16384,0.1,0.125,17459,482,0.0019387,4221.1582499985525,0,0,1,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,2,15726,321,16384,0.4,0.5,17458,595,0.0019838,5043.271624999761,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.97,reason_first,2,15565,482,16384,0.7,0.875,17466,634,0.0020002,5858.146457998373,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.0,coord_first,2,0,16047,16384,1.0,1.0,17959,945,0.0021739,6897.122999998828,1,1,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.975,reason_first,1,15645,402,16384,0.6,0.625,17467,697,0.0020255,5746.096250000846,0,1,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.99,coord_first,2,15886,161,16384,0.0,0.0,17458,49,0.0017654,1396.836500000063,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.975,coord_first,0,15645,402,16384,0.6,0.625,17467,866,0.0020931,7577.316415998212,0,1,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.98,coord_first,1,15726,321,16384,0.5,0.625,17458,735,0.0020398,6357.496667002124,0,0,1,1,1,1,0,0,0,1
gemini-2.0-flash,google,0.975,coord_first,1,15645,402,16384,0.5,0.625,17467,702,0.0020275,5405.607624998083,0,0,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.99,coord_first,3,15886,161,16384,0.0,0.0,17458,137,0.0018006,2175.9500000007392,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.9,coord_first,1,14442,1605,16384,0.7,0.875,17505,788,0.0020656999999999997,6718.307000002824,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,reason_first,1,0,16047,16384,0.9,1.0,17959,793,0.0021131000000000006,6729.567999998835,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.97,reason_first,3,15565,482,16384,0.6,0.75,17466,618,0.0019938,5053.102665999177,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.97,coord_first,2,15565,482,16384,0.7,0.875,17466,745,0.0020446,6856.033084000956,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.985,coord_first,1,15806,241,16384,0.1,0.125,17459,494,0.0019435,4910.680541001057,0,0,1,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.9,coord_first,2,14442,1605,16384,0.8,1.0,17505,693,0.0020277,6067.466291999153,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,1,8023,8024,16384,0.8,1.0,17690,914,0.0021346,8106.394541002373,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.99,coord_first,4,15886,161,16384,0.0,0.0,17458,220,0.0018338000000000002,2309.4271249974554,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.975,coord_first,2,15645,402,16384,0.5,0.625,17467,751,0.0020471,5603.812124998512,0,0,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.975,reason_first,2,15645,402,16384,0.5,0.625,17467,780,0.0020586999999999997,7341.075041000295,0,0,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.5,coord_first,3,8023,8024,16384,0.7,0.875,17690,688,0.0020442,6368.539791998046,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.975,coord_first,3,15645,402,16384,0.6,0.625,17467,917,0.0021135,8091.451166001207,1,0,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.97,reason_first,4,15565,482,16384,0.7,0.75,17466,641,0.0020030000000000004,5389.037459000974,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.0,reason_first,2,0,16047,16384,0.8,1.0,17959,873,0.0021451000000000005,7662.892042000749,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.975,coord_first,4,15645,402,16384,0.6,0.625,17467,778,0.0020579,6154.875457999879,0,1,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.985,reason_first,2,15806,241,16384,0.0,0.0,17459,23,0.0017551,1398.4653750012512,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.0,coord_first,3,0,16047,16384,1.0,1.0,17959,796,0.0021143000000000004,6440.5780419983785,1,1,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.985,coord_first,2,15806,241,16384,0.0,0.0,17459,311,0.0018703,3689.7814169969934,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.0,coord_first,4,0,16047,16384,0.8,1.0,17959,1024,0.0022055,7825.792791998538,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.97,reason_first,5,15565,482,16384,0.7,0.875,17466,613,0.0019918,5223.586500000238,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.975,reason_first,3,15645,402,16384,0.6,0.625,17467,654,0.0020083,5772.18887500203,0,1,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.97,coord_first,3,15565,482,16384,0.7,0.875,17466,749,0.0020462,6659.099041000445,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.975,coord_first,5,15645,402,16384,0.6,0.625,17467,658,0.0020099000000000002,6095.935624998674,0,1,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.985,coord_first,3,15806,241,16384,0.1,0.125,17459,470,0.0019339000000000001,4610.474708999391,0,0,1,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.9,reason_first,3,14442,1605,16384,0.7,0.875,17505,900,0.0021105,7640.93320900065,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.975,reason_first,4,15645,402,16384,0.7,0.75,17467,722,0.0020355,6289.640209000936,0,1,1,1,1,1,1,0,0,1
gemini-2.0-flash,google,0.975,coord_first,6,15645,402,16384,0.5,0.625,17467,763,0.0020519,6885.148458000913,0,0,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.0,reason_first,3,0,16047,16384,0.8,1.0,17959,820,0.0021239,7269.8807079978,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.99,coord_first,5,15886,161,16384,0.0,0.0,17458,63,0.0017710000000000002,1742.9570000022068,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.985,coord_first,4,15806,241,16384,0.1,0.125,17459,531,0.0019583,4710.705541998323,0,0,1,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.99,reason_first,3,15886,161,16384,0.0,0.0,17458,52,0.0017666000000000001,1439.0844160006964,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.0,coord_first,5,0,16047,16384,0.8,1.0,17959,892,0.0021527000000000004,7661.19450000042,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,4,0,16047,16384,0.8,1.0,17959,863,0.0021411000000000004,6637.861792001786,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.98,coord_first,2,15726,321,16384,0.4,0.5,17458,722,0.0020346,6717.829707999044,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.0,reason_first,5,0,16047,16384,0.8,1.0,17959,841,0.0021323,7337.127541999507,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.98,reason_first,3,15726,321,16384,0.4,0.5,17458,717,0.0020326000000000003,6550.17879099978,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.99,reason_first,4,15886,161,16384,0.0,0.0,17458,49,0.0017654,1573.080708996713,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.9,reason_first,4,14442,1605,16384,0.7,0.875,17505,971,0.0021389,7815.6591250008205,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.985,reason_first,3,15806,241,16384,0.0,0.0,17459,23,0.0017551,1262.8417089981667,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.9,reason_first,5,14442,1605,16384,0.7,0.875,17505,1024,0.0021601,8319.182125000225,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.97,coord_first,4,15565,482,16384,0.7,0.875,17466,719,0.0020342000000000003,6358.38404199967,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.975,reason_first,5,15645,402,16384,0.6,0.625,17467,719,0.0020343,6074.929874997906,0,1,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.985,reason_first,4,15806,241,16384,0.0,0.0,17459,63,0.0017711,1723.4018749986717,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.99,reason_first,5,15886,161,16384,0.3,0.125,17458,386,0.0019002000000000003,3983.7165419994562,1,1,0,0,0,0,0,0,0,1
gemini-2.0-flash,google,0.9,coord_first,3,14442,1605,16384,0.7,0.875,17505,751,0.0020509,6658.310959002847,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.985,coord_first,5,15806,241,16384,0.0,0.0,17459,96,0.0017843000000000002,1748.101917000895,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.985,reason_first,5,15806,241,16384,0.0,0.0,17459,22,0.0017547,1246.1657080020814,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.99,reason_first,6,15886,161,16384,0.0,0.0,17458,21,0.0017542000000000002,1193.4340000007069,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,3,15726,321,16384,0.5,0.5,17458,509,0.0019494,4597.673125001165,0,1,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.0,reason_first,6,0,16047,16384,0.8,1.0,17959,874,0.0021455,7372.778249999101,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.99,reason_first,7,15886,161,16384,0.0,0.0,17458,73,0.0017750000000000003,1715.024542001629,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.97,reason_first,6,15565,482,16384,0.8,0.875,17466,775,0.0020566000000000004,6961.8138750010985,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.0,coord_first,6,0,16047,16384,1.0,1.0,17959,799,0.0021155,6550.170708000223,1,1,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.985,coord_first,6,15806,241,16384,0.1,0.125,17459,601,0.0019863000000000003,5069.438500002434,0,0,1,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,4,15726,321,16384,0.5,0.5,17458,611,0.0019902,5226.743125000212,0,1,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.985,reason_first,6,15806,241,16384,0.0,0.0,17459,59,0.0017695,1588.4922920013196,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.5,coord_first,4,8023,8024,16384,0.8,1.0,17690,862,0.0021138000000000003,7612.887833001878,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.97,coord_first,5,15565,482,16384,0.8,0.875,17466,742,0.0020434,6415.989417000674,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.9,reason_first,6,14442,1605,16384,0.7,0.875,17505,778,0.0020616999999999996,6732.221875001414,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,coord_first,5,8023,8024,16384,0.8,1.0,17690,764,0.0020746,6496.581916999276,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,4,14442,1605,16384,0.7,0.875,17505,780,0.0020625,6449.467415997788,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.975,reason_first,6,15645,402,16384,0.6,0.75,17467,671,0.0020151,5856.145541998558,0,0,1,1,1,1,1,0,0,1
gemini-2.0-flash,google,0.5,coord_first,6,8023,8024,16384,0.7,0.875,17690,739,0.0020645999999999998,5997.016167002585,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.98,reason_first,5,15726,321,16384,0.4,0.5,17458,702,0.0020266,6148.153165999247,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.9,reason_first,7,14442,1605,16384,0.7,0.875,17505,932,0.0021233000000000003,8169.966208002734,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,2,8023,8024,16384,0.7,0.875,17690,765,0.002075,5754.489167000429,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.985,coord_first,7,15806,241,16384,0.1,0.125,17459,470,0.0019339000000000001,4329.535542001395,0,0,1,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,4,15726,321,16384,0.4,0.5,17458,637,0.0020006,5332.404791002773,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.97,reason_first,7,15565,482,16384,0.8,0.875,17466,731,0.002039,6772.778833001212,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.98,reason_first,6,15726,321,16384,0.5,0.625,17458,656,0.0020082000000000003,6108.5001659994305,0,0,1,1,1,1,0,0,0,1
gemini-2.0-flash,google,0.9,reason_first,8,14442,1605,16384,0.7,0.875,17505,946,0.0021289,8189.369291998446,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.98,coord_first,5,15726,321,16384,0.4,0.5,17458,603,0.001987,5591.405875002238,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.975,coord_first,7,15645,402,16384,0.5,0.625,17467,765,0.0020526999999999998,6666.580666998925,0,0,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.985,reason_first,7,15806,241,16384,0.0,0.0,17459,31,0.0017583000000000002,1303.3984579997195,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.5,reason_first,3,8023,8024,16384,0.7,0.875,17690,829,0.0021005999999999998,7332.270958999288,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.975,reason_first,7,15645,402,16384,0.5,0.625,17467,761,0.0020510999999999997,6689.055999999255,0,0,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.5,reason_first,4,8023,8024,16384,0.8,0.875,17690,719,0.0020566,6552.162915999361,1,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.97,coord_first,6,15565,482,16384,0.6,0.75,17466,715,0.0020326000000000003,6256.4122090007,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.97,coord_first,7,15565,482,16384,0.7,0.875,17466,663,0.0020118000000000002,6081.071208998765,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.5,reason_first,5,8023,8024,16384,0.7,0.875,17690,732,0.0020618000000000004,6444.785499999853,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.99,reason_first,8,15886,161,16384,0.0,0.0,17458,150,0.0018058000000000002,2003.784332999203,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.985,reason_first,8,15806,241,16384,0.0,0.0,17459,73,0.0017751000000000002,1738.1678749989078,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.985,coord_first,8,15806,241,16384,0.1,0.125,17459,238,0.0018411,2656.436332999874,0,0,1,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.0,coord_first,7,0,16047,16384,0.8,1.0,17959,753,0.0020970999999999997,6575.697041997046,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.975,coord_first,8,15645,402,16384,0.5,0.625,17467,615,0.0019927,5615.616084000067,0,0,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.97,coord_first,8,15565,482,16384,0.7,0.875,17466,733,0.0020398,6352.226457998768,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.98,coord_first,6,15726,321,16384,0.4,0.5,17458,753,0.002047,6407.862415999261,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.99,coord_first,6,15886,161,16384,0.0,0.0,17458,16,0.0017522000000000002,1058.0684160013334,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,7,15726,321,16384,0.4,0.5,17458,655,0.0020078,5509.631207998609,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.9,coord_first,5,14442,1605,16384,1.0,1.0,17505,791,0.0020669,6751.764791999449,1,1,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.99,coord_first,7,15886,161,16384,0.0,0.0,17458,16,0.0017522000000000002,1062.3269589996198,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.0,coord_first,8,0,16047,16384,0.8,1.0,17959,801,0.0021163,6652.5425410000025,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.98,coord_first,7,15726,321,16384,0.4,0.5,17458,532,0.0019586,4593.875167000078,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.97,reason_first,8,15565,482,16384,0.6,0.75,17466,756,0.002049,6086.032667000836,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.975,reason_first,8,15645,402,16384,0.7,0.75,17467,838,0.0020819000000000002,7374.768959001813,0,1,1,1,1,1,1,0,0,1
gemini-2.0-flash,google,0.5,reason_first,6,8023,8024,16384,0.7,0.875,17690,888,0.0021241999999999997,7570.954124999844,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.98,reason_first,8,15726,321,16384,0.4,0.5,17458,698,0.0020250000000000003,6014.996999998402,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.5,coord_first,7,8023,8024,16384,0.8,1.0,17690,849,0.0021086,7228.027416997065,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.985,coord_first,9,15806,241,16384,0.2,0.25,17459,326,0.0018763000000000002,3301.0416249999253,0,0,1,0,0,0,0,0,0,1
gemini-2.0-flash,google,0.985,reason_first,9,15806,241,16384,0.0,0.0,17459,95,0.0017839000000000002,1772.955833002925,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.9,coord_first,6,14442,1605,16384,0.8,1.0,17505,862,0.0020953,7575.850000001083,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,7,14442,1605,16384,0.7,0.875,17505,749,0.0020501,6507.881417001045,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.99,coord_first,8,15886,161,16384,0.0,0.0,17458,85,0.0017798000000000002,1663.3461250021355,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.5,coord_first,8,8023,8024,16384,0.7,0.875,17690,864,0.0021146,7171.231500000431,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.975,coord_first,9,15645,402,16384,0.5,0.625,17467,775,0.0020567,6213.601833998837,0,0,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.5,reason_first,7,8023,8024,16384,0.7,0.875,17690,1024,0.0021785999999999997,8562.007250002353,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.98,coord_first,8,15726,321,16384,0.4,0.5,17458,674,0.0020154,6104.244166999706,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.5,reason_first,8,8023,8024,16384,0.7,0.875,17690,868,0.0021162,7804.687832998752,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.97,reason_first,9,15565,482,16384,0.6,0.75,17466,706,0.0020290000000000004,5143.009041999903,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.0,reason_first,7,0,16047,16384,0.8,1.0,17959,888,0.0021511000000000004,7470.419125002081,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,8,14442,1605,16384,0.7,0.875,17505,737,0.0020453,6200.784249998833,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,reason_first,8,0,16047,16384,0.8,1.0,17959,759,0.0020995,6296.365040998353,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,9,0,16047,16384,0.8,1.0,17959,754,0.0020975,6467.869041000085,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,9,14442,1605,16384,0.8,1.0,17505,714,0.0020361,5930.254374998185,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,coord_first,9,8023,8024,16384,0.8,1.0,17690,711,0.0020534,6104.160791997856,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.99,reason_first,9,15886,161,16384,0.0,0.0,17458,74,0.0017754000000000001,1799.4097089977004,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,9,15726,321,16384,0.4,0.5,17458,542,0.0019626,4737.027999999555,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.99,coord_first,9,15886,161,16384,0.0,0.0,17458,137,0.0018006,2061.4842499999213,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.9,reason_first,9,14442,1605,16384,0.7,0.875,17505,1024,0.0021601,8039.970833000552,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,9,8023,8024,16384,0.7,0.875,17690,819,0.0020966,7304.738124999858,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.975,reason_first,9,15645,402,16384,0.6,0.625,17467,946,0.0021251,7444.898665999062,0,1,1,1,1,1,1,0,0,0
gemini-2.0-flash,google,0.97,coord_first,9,15565,482,16384,0.8,0.875,17466,852,0.0020874,7232.356541000627,1,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.98,reason_first,9,15726,321,16384,0.4,0.5,17458,609,0.0019894,4659.153665998019,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.0,reason_first,9,0,16047,16384,0.9,1.0,17959,755,0.0020979,6656.376000002638,0,1,1,1,1,1,1,1,1,1
