benchmark,model,provider,item_id,category,proportion,order,trial_index,coordination_tokens,reasoning_tokens,task_tokens_full,task_tokens_used,task_truncated,prediction,answer,correct,score_hits,score_total,score_fraction,input_tokens_used,output_tokens_used,cost_usd,elapsed_ms
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.0,reason_first,2,0,4096,767,767,False,"[""15"", ""109900"", ""21"", ""120"", ""750"", ""15"", ""16"", ""800"", ""34"", ""10.25""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,825,90,0.0004725,1102
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.0,reason_first,3,0,4096,767,767,False,"[""15"", ""109400"", ""21"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.25""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,825,90,0.0004725,1206
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.0,reason_first,4,0,4096,767,767,False,"[""15"", ""109400"", ""21"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.25""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,825,90,0.0004725,1528
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.0,reason_first,5,0,4096,767,767,False,"[""15"", ""109900"", ""21"", ""120"", ""750"", ""15"", ""16"", ""800"", ""34"", ""10.75""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,825,90,0.0004725,1132
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.0,reason_first,6,0,4096,767,767,False,"[""15"", ""109400"", ""21"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.25""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,825,90,0.0004725,1151
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.0,reason_first,7,0,4096,767,767,False,"[""15"", ""109999.99"", ""21"", ""120"", ""750"", ""15"", ""17"", ""800"", ""34"", ""10.25""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,825,93,0.00048,1110
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.0,reason_first,8,0,4096,767,767,False,"[""15"", ""109500"", ""21"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.75""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,825,90,0.0004725,1133
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.0,reason_first,9,0,4096,767,767,False,"[""15"", ""109999"", ""21"", ""120"", ""750"", ""15"", ""16"", ""800"", ""34"", ""10.25""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,825,90,0.0004725,1561
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,0,1024,3072,767,767,False,"[""15"", ""109200"", ""19"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1910,89,0.0007955,1153
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,1,1024,3072,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1910,89,0.0007955,1230
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,2,1024,3072,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""17"", ""800"", ""34"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,1910,89,0.0007955,1073
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,3,1024,3072,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1910,89,0.0007955,1239
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,4,1024,3072,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1910,89,0.0007955,1202
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,5,1024,3072,767,767,False,"[""15"", ""109200"", ""17"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1910,89,0.0007955,1218
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,6,1024,3072,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1910,89,0.0007955,1378
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,7,1024,3072,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1910,89,0.0007955,1135
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,8,1024,3072,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""17"", ""800"", ""34"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,1910,89,0.0007955,1045
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,coord_first,9,1024,3072,767,767,False,"[""15"", ""106000"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1910,89,0.0007955,1144
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,0,1024,3072,767,767,False,"[""109"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""20"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1909,90,0.0007976999999999999,1208
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,1,1024,3072,767,767,False,"[""99"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""12""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1909,87,0.0007901999999999999,1138
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,2,1024,3072,767,767,False,"[""99"", ""109200"", ""18"", ""120"", ""750"", ""15"", ""20"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,1909,89,0.0007951999999999999,1156
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,3,1024,3072,767,767,False,"[""99"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""20"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1909,89,0.0007951999999999999,1528
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,4,1024,3072,767,767,False,"[""99"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1909,89,0.0007951999999999999,1165
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,5,1024,3072,767,767,False,"[""99"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1909,89,0.0007951999999999999,1324
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,6,1024,3072,767,767,False,"[""99"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1909,89,0.0007951999999999999,1067
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,7,1024,3072,767,767,False,"[""99"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""12""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1909,87,0.0007901999999999999,1235
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,8,1024,3072,767,767,False,"[""99"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1909,89,0.0007951999999999999,1326
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.25,reason_first,9,1024,3072,767,767,False,"[""99"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""20"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,1909,89,0.0007951999999999999,1167
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,0,2048,2048,767,767,False,"[""15"", ""110000"", ""18"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,3000,89,0.0011225,1540
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,1,2048,2048,767,767,False,"[""15"", ""107000"", ""21"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,3000,89,0.0011225,1382
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,2,2048,2048,767,767,False,"[""15"", ""107000"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,3000,89,0.0011225,1361
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,3,2048,2048,767,767,False,"[""15"", ""107000"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,3000,89,0.0011225,1139
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,4,2048,2048,767,767,False,"[""15"", ""110400"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,3000,89,0.0011225,1093
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,5,2048,2048,767,767,False,"[""15"", ""112000"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""34"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,3000,89,0.0011225,1081
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,6,2048,2048,767,767,False,"[""15"", ""110000"", ""18"", ""120"", ""750"", ""15"", ""20"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,3000,89,0.0011225,1411
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,7,2048,2048,767,767,False,"[""15"", ""107000"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,3000,89,0.0011225,1413
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,8,2048,2048,767,767,False,"[""15"", ""110000"", ""18"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,3000,89,0.0011225,1199
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,coord_first,9,2048,2048,767,767,False,"[""15"", ""110400"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,3000,89,0.0011225,1377
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,0,2048,2048,767,767,False,"[""37"", ""109500"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,2999,89,0.0011221999999999998,1248
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,1,2048,2048,767,767,False,"[""37"", ""109500"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,2999,89,0.0011221999999999998,1393
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,2,2048,2048,767,767,False,"[""19"", ""109000"", ""17"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,2999,89,0.0011221999999999998,1150
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,3,2048,2048,767,767,False,"[""37"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,2999,89,0.0011221999999999998,1106
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,4,2048,2048,767,767,False,"[""37"", ""109200"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,2999,89,0.0011221999999999998,1356
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,5,2048,2048,767,767,False,"[""37"", ""109200"", ""18"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,2999,89,0.0011221999999999998,1155
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,6,2048,2048,767,767,False,"[""37"", ""109500"", ""21"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,2999,89,0.0011221999999999998,1257
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,7,2048,2048,767,767,False,"[""37"", ""109000"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,2999,89,0.0011221999999999998,1096
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,8,2048,2048,767,767,False,"[""37"", ""109200"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,2999,89,0.0011221999999999998,1299
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.5,reason_first,9,2048,2048,767,767,False,"[""37"", ""109500"", ""16"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,2999,89,0.0011221999999999998,1376
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,coord_first,0,3072,1024,767,767,False,"[""19"", ""109200"", ""18"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.50""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,4083,90,0.0014498999999999998,1447
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,coord_first,1,3072,1024,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,4083,89,0.0014474,1341
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,coord_first,2,3072,1024,767,767,False,"[""19"", ""109200"", ""18"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.50""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,4083,90,0.0014498999999999998,1633
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,coord_first,3,3072,1024,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.50""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,4083,90,0.0014498999999999998,1502
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,coord_first,4,3072,1024,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""21"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,4083,89,0.0014474,1200
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,coord_first,5,3072,1024,767,767,False,"[""15"", ""109200"", ""17"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.50""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,4083,90,0.0014498999999999998,1192
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,coord_first,6,3072,1024,767,767,False,"[""19"", ""109200"", ""18"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.50""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,4083,90,0.0014498999999999998,1555
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,coord_first,7,3072,1024,767,767,False,"[""15"", ""109200"", ""21"", ""120"", ""750"", ""15"", ""17"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,4,10,0.4,4083,89,0.0014474,1306
