model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,cost_usd,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gemini-2.0-flash,google,0.94,coord_first,9,3533,226,4096,0.0,0.0,4351,398,0.0005943000000000001,3686.737209000057,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,7,3608,151,4096,0.0,0.0,4352,72,0.00046400000000000006,1363.9094589998422,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,9,3683,76,4096,0.0,0.0,4345,110,0.0004785,1516.5605830000004,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,6,3458,301,4096,0.3,0.375,4349,680,0.0007069000000000001,5284.977667000021,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,7,3458,301,4096,0.3,0.375,4349,700,0.0007149000000000001,5100.073416999976,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,7,3683,76,4096,0.0,0.0,4345,77,0.00046530000000000003,1315.8539159999236,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,8,3683,76,4096,0.0,0.0,4345,92,0.0004713,1396.6393339999286,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,5,3458,301,4096,0.3,0.375,4349,549,0.0006545,4042.6122079998095,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,10,3683,76,4096,0.0,0.0,4345,69,0.0004621,1244.2481250000128,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,11,3683,76,4096,0.0,0.0,4345,52,0.0004553,988.7659590001476,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,8,3608,151,4096,0.0,0.0,4352,67,0.00046200000000000006,1125.4299170000195,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,9,3683,76,4096,0.0,0.0,4345,55,0.0004565,1151.241667000022,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,6,3458,301,4096,0.3,0.375,4349,556,0.0006573000000000001,4255.224374999898,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,9,3608,151,4096,0.0,0.0,4352,49,0.00045480000000000005,1054.4637079999575,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,coord_first,10,3533,226,4096,0.0,0.0,4351,464,0.0006207000000000001,3816.7682090002018,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,10,3608,151,4096,0.0,0.0,4352,65,0.00046120000000000004,1304.8429169998599,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,9,3608,151,4096,0.0,0.0,4352,203,0.0005164000000000001,2185.8642910001436,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,7,3458,301,4096,0.3,0.375,4349,485,0.0006289,3771.391959000084,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,8,3458,301,4096,0.4,0.5,4349,699,0.0007145,5313.925749999953,0,0,1,1,1,0,0,0,0,1
gemini-2.0-flash,google,0.92,reason_first,9,3458,301,4096,0.3,0.375,4349,552,0.0006557000000000001,4251.574249999976,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,8,3458,301,4096,0.4,0.5,4349,485,0.0006289,3670.8945000000313,0,0,1,1,1,0,0,0,0,1
gemini-2.0-flash,google,0.98,coord_first,10,3683,76,4096,0.0,0.0,4345,59,0.0004581,1039.935542000194,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,coord_first,11,3533,226,4096,0.0,0.0,4351,438,0.0006103,3687.795708000067,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,coord_first,12,3533,226,4096,0.0,0.0,4351,452,0.0006159000000000001,3788.304582999899,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,11,3683,76,4096,0.0,0.0,4345,88,0.0004697,1295.6132500000876,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,12,3683,76,4096,0.0,0.0,4345,72,0.0004633,1164.8630830000002,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,9,3458,301,4096,0.3,0.375,4349,494,0.0006325,4089.6569169999566,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,10,3458,301,4096,0.3,0.375,4349,618,0.0006821,4321.894125000199,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,13,3683,76,4096,0.0,0.0,4345,62,0.0004593,1233.9117500000611,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,10,3458,301,4096,0.3,0.375,4349,767,0.0007417000000000001,5626.307083000029,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.94,coord_first,13,3533,226,4096,0.0,0.0,4351,398,0.0005943000000000001,3300.813832999893,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,11,3608,151,4096,0.0,0.0,4352,84,0.00046880000000000007,1379.9434999998539,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,12,3683,76,4096,0.0,0.0,4345,95,0.0004725,1337.7452500001255,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,12,3608,151,4096,0.2,0.125,4352,565,0.0006612,4428.310999999894,0,1,0,0,0,0,0,0,0,1
gemini-2.0-flash,google,0.98,coord_first,13,3683,76,4096,0.0,0.0,4345,167,0.0005013,1721.2953329999436,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,14,3683,76,4096,0.0,0.0,4345,75,0.0004645,1342.534291999982,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,13,3608,151,4096,0.0,0.0,4352,49,0.00045480000000000005,986.502499999915,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,11,3458,301,4096,0.3,0.375,4349,710,0.0007189000000000001,5994.789958000183,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,11,3458,301,4096,0.3,0.375,4349,542,0.0006517000000000001,4077.2938330001125,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,15,3683,76,4096,0.0,0.0,4345,96,0.0004729,1378.7043329998596,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,12,3458,301,4096,0.3,0.375,4349,536,0.0006493000000000001,4179.882666999902,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,14,3608,151,4096,0.0,0.0,4352,194,0.0005128000000000001,2166.4227080000273,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,10,3608,151,4096,0.0,0.0,4352,79,0.00046680000000000007,1329.3092500000512,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,reason_first,11,3533,226,4096,0.0,0.0,4351,138,0.0004903,1696.9681250000122,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,16,3683,76,4096,0.0,0.0,4345,149,0.0004941,1707.3915420000958,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,11,3608,151,4096,0.0,0.0,4352,128,0.00048640000000000006,1534.7642500000802,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,13,3458,301,4096,0.3,0.375,4349,503,0.0006361,3899.8129589999735,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.94,reason_first,12,3533,226,4096,0.0,0.0,4351,103,0.00047630000000000003,1446.4166660000046,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,12,3458,301,4096,0.3,0.375,4349,698,0.0007141000000000001,5785.581459000014,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.94,coord_first,14,3533,226,4096,0.1,0.0,4351,474,0.0006247000000000001,3808.710916999871,0,1,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,reason_first,13,3533,226,4096,0.0,0.0,4351,249,0.0005347,2227.8727909999816,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,14,3683,76,4096,0.0,0.0,4345,84,0.00046810000000000005,1145.1901670000098,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,reason_first,14,3533,226,4096,0.0,0.0,4351,67,0.00046190000000000006,1128.0129169999782,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,reason_first,15,3533,226,4096,0.0,0.0,4351,111,0.0004795,1468.5274159999153,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,13,3458,301,4096,0.3,0.375,4349,646,0.0006933000000000001,4971.613207999781,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,17,3683,76,4096,0.0,0.0,4345,85,0.0004685,1299.6727909999208,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,15,3608,151,4096,0.0,0.0,4352,48,0.00045440000000000004,1058.3909589997802,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,14,3458,301,4096,0.3,0.375,4349,592,0.0006717,4879.019040999992,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,15,3458,301,4096,0.3,0.375,4349,585,0.0006689,4664.437084000156,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.94,coord_first,15,3533,226,4096,0.0,0.0,4351,393,0.0005923,3373.117957999966,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,12,3608,151,4096,0.3,0.125,4352,754,0.0007368,5122.012666000046,1,1,0,0,0,0,0,0,0,1
gemini-2.0-flash,google,0.96,reason_first,13,3608,151,4096,0.0,0.0,4352,26,0.00044560000000000004,836.7117079999389,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,14,3458,301,4096,0.3,0.375,4349,512,0.0006397000000000001,3883.0687500001204,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.94,reason_first,16,3533,226,4096,0.0,0.0,4351,230,0.0005271000000000001,2323.2669579999765,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,16,3458,301,4096,0.3,0.375,4349,619,0.0006825,4778.153083999996,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,14,3608,151,4096,0.0,0.0,4352,78,0.00046640000000000006,1347.5166250000257,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,16,3608,151,4096,0.0,0.0,4352,61,0.0004596,1084.4274579999365,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,15,3683,76,4096,0.0,0.0,4345,111,0.0004789,1430.2649170001587,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,15,3608,151,4096,0.0,0.0,4352,28,0.0004464,966.2872500000503,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,coord_first,16,3533,226,4096,0.0,0.0,4351,445,0.0006131,3528.983124999968,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,reason_first,17,3533,226,4096,0.1,0.125,4351,509,0.0006387000000000001,3783.320666999998,0,0,0,0,0,0,0,0,0,1
gemini-2.0-flash,google,0.94,coord_first,17,3533,226,4096,0.0,0.0,4351,465,0.0006211,3734.5122909998736,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,17,3608,151,4096,0.0,0.0,4352,80,0.0004672,1253.0565419999675,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,16,3683,76,4096,0.0,0.0,4345,24,0.0004441,861.167124999838,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,15,3458,301,4096,0.3,0.375,4349,575,0.0006649000000000001,4408.057917000178,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.94,coord_first,18,3533,226,4096,0.0,0.0,4351,375,0.0005851000000000001,2885.2517919999627,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,16,3608,151,4096,0.0,0.0,4352,95,0.00047320000000000006,1371.9880000001012,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,17,3608,151,4096,0.0,0.0,4352,191,0.0005116000000000001,2202.173916999982,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,16,3458,301,4096,0.4,0.5,4349,542,0.0006517000000000001,4133.628083000076,0,0,1,1,1,0,0,0,0,1
gemini-2.0-flash,google,0.98,coord_first,17,3683,76,4096,0.0,0.0,4345,27,0.00044530000000000004,936.9223329999841,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,17,3458,301,4096,0.4,0.5,4349,694,0.0007125,4955.662999999959,0,0,1,1,1,0,0,0,0,1
gemini-2.0-flash,google,0.92,reason_first,18,3458,301,4096,0.4,0.5,4349,722,0.0007237000000000001,5658.433915999922,0,0,1,1,1,0,0,0,0,1
gemini-2.0-flash,google,0.96,coord_first,18,3608,151,4096,0.2,0.0,4352,335,0.0005692000000000001,2413.3782499998233,1,1,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,17,3458,301,4096,0.4,0.375,4349,674,0.0007045,5075.3590419999455,0,1,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,19,3608,151,4096,0.0,0.0,4352,50,0.00045520000000000006,1026.2197080000988,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,reason_first,18,3533,226,4096,0.0,0.0,4351,57,0.0004579,1228.8120830000935,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,18,3683,76,4096,0.0,0.0,4345,170,0.0005025,1950.8269999998902,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.94,coord_first,19,3533,226,4096,0.0,0.0,4351,411,0.0005995,3207.083042000022,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,18,3608,151,4096,0.0,0.0,4352,123,0.0004844,1642.2096250000777,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,18,3458,301,4096,0.3,0.375,4349,501,0.0006353000000000001,3507.421499999964,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,18,3683,76,4096,0.0,0.0,4345,85,0.0004685,1246.304667000004,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.92,coord_first,19,3458,301,4096,0.3,0.375,4349,577,0.0006657000000000001,4374.21808299996,0,0,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.92,reason_first,19,3458,301,4096,0.4,0.375,4349,720,0.0007229000000000001,5186.812375000045,0,1,1,1,1,0,0,0,0,0
gemini-2.0-flash,google,0.94,reason_first,19,3533,226,4096,0.0,0.0,4351,249,0.0005347,2386.269332999973,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,19,3683,76,4096,0.0,0.0,4345,73,0.0004637,1205.7374169999093,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,19,3608,151,4096,0.2,0.0,4352,400,0.0005952,2987.105957999802,1,1,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,19,3683,76,4096,0.0,0.0,4345,69,0.0004621,1106.8705000000136,0,0,0,0,0,0,0,0,0,0
