model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,cost_usd,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gemini-2.5-flash,google,0.5,coord_first,2,16215,16216,32768,0.8,1.0,35424,1738,0.0149722,10926.108416999341,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,coord_first,3,16215,16216,32768,0.8,1.0,35424,1636,0.0147172,10506.029625001247,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,coord_first,4,16215,16216,32768,0.8,1.0,35424,1626,0.014692199999999999,9613.929541999823,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,coord_first,5,16215,16216,32768,0.8,1.0,35424,1778,0.0150722,10496.157625000706,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,coord_first,6,16215,16216,32768,0.9,1.0,35424,1675,0.014814699999999998,11005.690875001164,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,coord_first,7,16215,16216,32768,0.8,1.0,35424,1740,0.0149772,12869.625749999614,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,coord_first,8,16215,16216,32768,0.9,1.0,35424,1785,0.0150897,10515.182208000624,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,coord_first,9,16215,16216,32768,0.9,1.0,35424,1735,0.0149647,10790.779208000458,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,0,16215,16216,32768,0.8,1.0,35424,1863,0.015284699999999998,11008.674874999997,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,1,16215,16216,32768,0.8,1.0,35424,1811,0.015154699999999998,11008.33862500076,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,2,16215,16216,32768,0.8,1.0,35424,2083,0.0158347,12513.324790999832,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,3,16215,16216,32768,0.8,1.0,35424,2466,0.016792199999999997,14852.284250000594,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,4,16215,16216,32768,0.8,1.0,35424,1978,0.0155722,11580.75858399934,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,5,16215,16216,32768,0.8,1.0,35424,1970,0.015552199999999999,12402.169458999197,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,6,16215,16216,32768,0.8,1.0,35424,1931,0.015454699999999998,11446.636458000285,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,7,16215,16216,32768,0.8,1.0,35424,1712,0.014907199999999999,10514.381167000465,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,8,16215,16216,32768,0.9,1.0,35424,1968,0.015547199999999999,13615.081833000659,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.5,reason_first,9,16215,16216,32768,0.8,1.0,35424,2120,0.0159272,12635.260249999192,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,0,24323,8108,32768,0.8,1.0,35161,1554,0.0144333,9285.630332999062,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,1,24323,8108,32768,0.9,1.0,35161,1371,0.0139758,8414.210834000187,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,2,24323,8108,32768,0.9,1.0,35161,1558,0.0144433,9163.645291999273,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,3,24323,8108,32768,0.8,1.0,35161,1552,0.0144283,10892.358250001053,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,4,24323,8108,32768,0.8,1.0,35161,1777,0.014990799999999999,11166.240042000936,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,5,24323,8108,32768,0.9,1.0,35161,1643,0.0146558,10502.942917000837,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,6,24323,8108,32768,0.8,1.0,35161,1633,0.0146308,10709.10804199957,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,7,24323,8108,32768,0.9,1.0,35161,1678,0.014743299999999999,9594.427959000313,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,8,24323,8108,32768,0.9,1.0,35161,1834,0.015133299999999999,10268.511083999329,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,coord_first,9,24323,8108,32768,0.9,1.0,35161,1870,0.015223299999999999,12077.14154200039,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,0,24323,8108,32768,0.8,1.0,35161,2152,0.0159283,12130.658624999342,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,1,24323,8108,32768,0.8,1.0,35161,2101,0.0158008,12193.729709000763,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,2,24323,8108,32768,1.0,1.0,35161,1813,0.0150808,11341.097082999113,1,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,3,24323,8108,32768,0.8,1.0,35161,2042,0.0156533,12870.986417001404,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,4,24323,8108,32768,0.9,1.0,35161,2005,0.0155608,13370.459583000411,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,5,24323,8108,32768,0.8,1.0,35161,2343,0.016405799999999998,15341.970957999365,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,6,24323,8108,32768,0.9,1.0,35161,2152,0.0159283,13863.598124999044,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,7,24323,8108,32768,0.8,1.0,35161,1560,0.014448299999999999,9777.534666000065,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,8,24323,8108,32768,0.8,1.0,35161,2192,0.0160283,15396.762749998743,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.75,reason_first,9,24323,8108,32768,0.8,1.0,35161,2044,0.0156583,13708.644875001482,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,0,29187,3244,32768,0.8,1.0,35012,1925,0.015316100000000001,10842.280625000058,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,1,29187,3244,32768,0.9,1.0,35012,1828,0.0150736,11861.965957999928,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,2,29187,3244,32768,0.8,1.0,35012,1740,0.0148536,10348.567791999812,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,3,29187,3244,32768,0.9,1.0,35012,1805,0.015016100000000001,10851.029875000677,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,4,29187,3244,32768,0.8,1.0,35012,1737,0.014846100000000001,10877.088166998874,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,5,29187,3244,32768,0.9,1.0,35012,1995,0.0154911,11368.953540999428,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,6,29187,3244,32768,0.9,1.0,35012,1840,0.0151036,11073.121666000588,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,7,29187,3244,32768,0.9,1.0,35012,1777,0.0149461,10115.749708000294,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,8,29187,3244,32768,0.8,1.0,35012,1946,0.0153686,13508.892124998965,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,coord_first,9,29187,3244,32768,0.9,1.0,35012,1532,0.0143336,8831.206333999944,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,0,29187,3244,32768,0.9,1.0,35012,1564,0.0144136,10586.957457999233,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,1,29187,3244,32768,0.8,1.0,35012,1531,0.014331100000000001,9129.63395800034,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,2,29187,3244,32768,0.8,1.0,35012,1929,0.0153261,11474.146499998824,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,3,29187,3244,32768,0.8,1.0,35012,1454,0.014138600000000001,10837.769416999436,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,4,29187,3244,32768,0.8,1.0,35012,1718,0.0147986,10160.451708999972,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,5,29187,3244,32768,0.9,1.0,35012,1618,0.0145486,11313.285459000326,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,6,29187,3244,32768,0.8,1.0,35012,1683,0.0147111,10185.008959000697,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,7,29187,3244,32768,0.9,1.0,35012,1859,0.0151511,12584.62954099923,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,8,29187,3244,32768,0.8,1.0,35012,1621,0.0145561,9353.069708000476,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.9,reason_first,9,29187,3244,32768,0.9,1.0,35012,2004,0.0155136,13261.033500000849,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,coord_first,0,30809,1622,32768,0.9,1.0,34958,2091,0.0157149,11997.647583000798,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,coord_first,1,30809,1622,32768,0.9,1.0,34958,1574,0.0144224,10781.093708999833,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,coord_first,2,30809,1622,32768,0.8,0.875,34958,1713,0.014769899999999999,10366.863624998587,0,1,1,1,1,1,1,1,1,0
gemini-2.5-flash,google,0.95,coord_first,3,30809,1622,32768,0.8,0.875,34958,1817,0.015029899999999999,12361.731083999985,0,1,1,1,1,1,1,1,1,0
gemini-2.5-flash,google,0.95,coord_first,4,30809,1622,32768,0.9,1.0,34958,1887,0.0152049,12756.21458400019,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,coord_first,5,30809,1622,32768,0.8,1.0,34958,1454,0.0141224,9942.957415998535,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,coord_first,6,30809,1622,32768,0.8,1.0,34958,1934,0.0153224,11512.02537500103,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,coord_first,7,30809,1622,32768,0.8,1.0,34958,1694,0.0147224,10281.215832999806,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,coord_first,8,30809,1622,32768,0.8,1.0,34958,2085,0.0156999,11630.935082999713,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,coord_first,9,30809,1622,32768,0.9,1.0,34958,1781,0.014939899999999999,10472.635790998538,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,0,30809,1622,32768,0.9,1.0,34958,1950,0.0153624,11578.97262500046,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,1,30809,1622,32768,0.8,1.0,34958,2200,0.0159874,13074.354375001349,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,2,30809,1622,32768,0.8,1.0,34958,1843,0.0150949,12098.956541998632,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,3,30809,1622,32768,0.9,1.0,34958,2231,0.0160649,12213.083999999071,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,4,30809,1622,32768,0.9,1.0,34958,2071,0.0156649,14169.352999999319,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,5,30809,1622,32768,0.8,1.0,34958,1681,0.014689899999999999,10482.420333999471,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,6,30809,1622,32768,0.8,1.0,34958,1858,0.015132399999999999,10706.850415999725,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,7,30809,1622,32768,0.9,1.0,34958,1867,0.015154899999999999,13151.885708999544,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,8,30809,1622,32768,1.0,1.0,34958,1586,0.014452399999999999,8975.629541999297,1,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.95,reason_first,9,30809,1622,32768,0.8,1.0,34958,1849,0.015109899999999999,10225.239208000858,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,0,31620,811,32768,0.9,1.0,34934,1848,0.0151002,10994.028375000198,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,1,31620,811,32768,0.9,1.0,34934,1889,0.0152027,12163.784000000305,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,2,31620,811,32768,0.9,1.0,34934,1359,0.0138777,8034.983792000276,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,3,31620,811,32768,0.8,0.875,34934,1670,0.014655199999999998,10270.490875000178,0,1,1,1,1,1,1,1,1,0
gemini-2.5-flash,google,0.975,coord_first,4,31620,811,32768,0.8,0.875,34934,1669,0.0146527,10481.82766699938,0,1,1,1,1,1,1,1,1,0
gemini-2.5-flash,google,0.975,coord_first,5,31620,811,32768,0.9,1.0,34934,1702,0.014735199999999999,9481.714790999831,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,6,31620,811,32768,0.9,1.0,34934,2051,0.015607699999999999,12991.880457999287,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,7,31620,811,32768,0.9,1.0,34934,1615,0.0145177,10382.061917000101,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,8,31620,811,32768,0.9,1.0,34934,1639,0.014577699999999999,10996.361666000666,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,9,31620,811,32768,0.9,1.0,34934,1582,0.014435199999999999,9372.37987500157,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,0,31620,811,32768,1.0,1.0,34934,1764,0.0148902,10689.665457999581,1,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,1,31620,811,32768,0.8,1.0,34934,1678,0.0146752,10237.232916999346,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,2,31620,811,32768,0.8,1.0,34934,1322,0.0137852,8692.527416998928,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,3,31620,811,32768,1.0,1.0,34934,1804,0.014990199999999999,12328.833916999429,1,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,4,31620,811,32768,1.0,1.0,34934,1217,0.013522699999999999,7487.754333000339,1,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,5,31620,811,32768,0.8,1.0,34934,1543,0.014337699999999998,11031.703874999948,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,6,31620,811,32768,0.9,1.0,34934,1881,0.015182699999999999,11671.630582999569,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,7,31620,811,32768,0.8,1.0,34934,1801,0.014982699999999998,10566.759375000402,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,8,31620,811,32768,0.9,1.0,34934,1851,0.015107699999999998,10980.83779099943,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,9,31620,811,32768,0.9,1.0,34934,1633,0.0145627,10050.339624998742,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.99,coord_first,0,32106,325,32768,0.6,0.625,34917,1295,0.0137126,8385.170584000662,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,1,32106,325,32768,0.6,0.625,34917,1417,0.0140176,8648.475833999328,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,2,32106,325,32768,0.6,0.625,34917,1405,0.013987600000000001,8407.223250000243,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,3,32106,325,32768,0.6,0.625,34917,1400,0.0139751,8611.78020799889,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,4,32106,325,32768,0.6,0.625,34917,1624,0.0145351,10456.628874999296,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,5,32106,325,32768,0.6,0.625,34917,1548,0.0143451,10283.771499998693,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,6,32106,325,32768,0.7,0.625,34917,1274,0.0136601,10089.723167000557,1,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,7,32106,325,32768,0.6,0.625,34917,1238,0.0135701,8317.720666998866,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,8,32106,325,32768,0.6,0.625,34917,1256,0.0136151,9065.227624998442,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,9,32106,325,32768,0.6,0.625,34917,1452,0.0141051,8832.179000000906,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,0,32106,325,32768,0.7,0.625,34917,1512,0.0142551,9114.309458000207,1,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,1,32106,325,32768,0.7,0.625,34917,1392,0.0139551,8860.673291999774,1,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,2,32106,325,32768,0.5,0.625,34917,1414,0.014010100000000001,8514.23554199937,0,0,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,3,32106,325,32768,0.5,0.625,34917,1581,0.0144276,8832.952958000533,0,0,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,4,32106,325,32768,0.7,0.625,34917,1833,0.0150576,11128.582999999708,1,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,5,32106,325,32768,0.5,0.625,34917,1396,0.013965100000000001,9301.557459000833,0,0,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,6,32106,325,32768,0.6,0.625,34917,1721,0.0147776,10009.387624999363,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,7,32106,325,32768,0.4,0.5,34917,1385,0.0139376,8201.495250001244,0,0,1,1,1,1,0,0,0,0
gemini-2.5-flash,google,0.99,reason_first,8,32106,325,32768,0.5,0.625,34917,1503,0.0142326,9608.438041999761,0,0,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,9,32106,325,32768,0.6,0.625,34917,1378,0.013920100000000001,10128.660667000077,1,0,1,1,1,1,0,0,0,1
